timestamp,hour,day_of_week,is_weekend,month,zone_id,zone_type,latitude,longitude,category,subtype,severity,season,weather,temperature,humidity,is_event,is_holiday,holiday_name,holiday_type,pop_density,crowd_level,lighting_score,cctv_density,police_presence
2024-05-27 06:00:00,6,0,0,5,Charkop_Sector_5,residential,19.217869,72.824291,property,vehicle_theft,2,summer,clear,42.7,63.5,0,0,,,31000,0.8,0.79,0.75,0.72
2024-05-27 07:00:00,7,0,0,5,magathane_commercial,commercial,19.217688,72.863566,white_collar,embezzlement,2,summer,clear,34.5,64.8,0,0,,,40000,1.22,0.75,0.6,0.62
2024-05-27 07:00:00,7,0,0,5,chikuwadi_commercial,commercial,19.228306,72.839722,property,robbery,2,summer,clear,34.5,64.8,0,0,,,44000,1.28,0.82,0.62,0.64
2024-05-27 08:00:00,8,0,0,5,Gorai_Depot,transport,19.231056,72.830165,property,vehicle_theft,2,summer,clear,43.4,67.9,0,0,,,45000,1.35,0.85,0.75,0.7
2024-05-27 08:00:00,8,0,0,5,Kora_Kendra,commercial,19.221447,72.843668,white_collar,identity_theft,2,summer,clear,43.4,67.9,0,0,,,41000,1.24,0.79,0.63,0.63
2024-05-27 09:00:00,9,0,0,5,Prem_nagar,residential,19.237552,72.85311,victimless,public_intoxication,1,summer,clear,27.5,62.0,0,0,,,29000,0.78,0.8,0.76,0.74
2024-05-27 09:00:00,9,0,0,5,Kora_Kendra,commercial,19.218902,72.845956,property,theft,2,summer,clear,27.5,62.0,0,0,,,41000,1.24,0.79,0.63,0.63
2024-05-27 09:00:00,9,0,0,5,sodawala_lane,commercial,19.236261,72.85282,property,vandalism,2,summer,clear,27.5,62.0,0,0,,,39000,1.19,0.81,0.64,0.65
2024-05-27 09:00:00,9,0,0,5,sodawala_lane,commercial,19.234353,72.856092,property,shoplifting,2,summer,clear,27.5,62.0,0,0,,,39000,1.19,0.81,0.64,0.65
2024-05-27 09:00:00,9,0,0,5,dahanukarwadi,mixed,19.20427,72.83667,property,robbery,2,summer,clear,27.5,62.0,0,0,,,36000,1.12,0.73,0.61,0.63
2024-05-27 10:00:00,10,0,0,5,Kajupada_slum,slum,19.234755,72.871105,property,burglary,2,summer,clear,28.3,58.6,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-27 11:00:00,11,0,0,5,jambli_gully,mixed,19.22678,72.854302,property,shoplifting,2,summer,clear,28.9,51.2,0,0,,,33000,1.0,0.83,0.72,0.71
2024-05-27 11:00:00,11,0,0,5,chikuwadi_commercial,commercial,19.229654,72.839991,property,shoplifting,2,summer,clear,28.9,51.2,0,0,,,44000,1.28,0.82,0.62,0.64
2024-05-27 11:00:00,11,0,0,5,dahanukarwadi,mixed,19.203788,72.834923,property,robbery,2,summer,clear,28.9,51.2,0,0,,,36000,1.12,0.73,0.61,0.63
2024-05-27 12:00:00,12,0,0,5,Kajupada_slum,slum,19.236417,72.870501,property,vandalism,2,summer,heatwave,30.1,24.7,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-27 12:00:00,12,0,0,5,Kajupada_slum,slum,19.234937,72.869676,property,robbery,2,summer,heatwave,30.1,24.7,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-27 12:00:00,12,0,0,5,Eksar_mixed,mixed,19.241325,72.843749,violent,kidnapping,4,summer,heatwave,30.1,24.7,0,0,,,26000,0.95,0.85,0.7,0.73
2024-05-27 12:00:00,12,0,0,5,sky_city_oberoi,residential,19.223432,72.862791,property,vandalism,2,summer,heatwave,30.1,24.7,0,0,,,31000,0.82,0.81,0.78,0.76
2024-05-27 13:00:00,13,0,0,5,magathane_commercial,commercial,19.218269,72.864772,property,shoplifting,2,summer,clear,42.9,57.2,0,0,,,40000,1.22,0.75,0.6,0.62
2024-05-27 13:00:00,13,0,0,5,devipada,slum,19.226828,72.865463,property,vandalism,2,summer,clear,42.9,57.2,0,0,,,62000,1.28,0.38,0.18,0.42
2024-05-27 13:00:00,13,0,0,5,devipada,slum,19.227158,72.867755,property,vehicle_theft,2,summer,clear,42.9,57.2,0,0,,,62000,1.28,0.38,0.18,0.42
2024-05-27 13:00:00,13,0,0,5,Charkop_market,residential,19.216767,72.830269,property,burglary,2,summer,clear,42.9,57.2,0,0,,,32000,0.83,0.77,0.72,0.69
2024-05-27 14:00:00,14,0,0,5,Sai_baba_nagar_road,commercial,19.217363,72.848285,property,vandalism,2,summer,clear,44.1,60.0,1,0,,,42000,1.2,0.87,0.65,0.68
2024-05-27 14:00:00,14,0,0,5,chikuwadi_commercial,commercial,19.230536,72.838003,property,burglary,2,summer,clear,44.1,60.0,1,0,,,44000,1.28,0.82,0.62,0.64
2024-05-27 14:00:00,14,0,0,5,Prem_nagar,residential,19.236746,72.854608,victimless,drug_use,1,summer,clear,44.1,60.0,1,0,,,29000,0.78,0.8,0.76,0.74
2024-05-27 14:00:00,14,0,0,5,thakur_complex_area,mixed,19.210406,72.865538,property,robbery,2,summer,clear,44.1,60.0,1,0,,,33500,1.08,0.84,0.73,0.74
2024-05-27 14:00:00,14,0,0,5,dahanukarwadi,mixed,19.206638,72.834725,property,vehicle_theft,2,summer,clear,44.1,60.0,1,0,,,36000,1.12,0.73,0.61,0.63
2024-05-27 15:00:00,15,0,0,5,Kora_Kendra,commercial,19.221195,72.84496,property,vandalism,2,summer,clear,39.5,50.8,0,0,,,41000,1.24,0.79,0.63,0.63
2024-05-27 17:00:00,17,0,0,5,Eksar_mixed,mixed,19.240566,72.844078,property,vandalism,2,summer,clear,43.1,48.6,0,0,,,26000,0.95,0.85,0.7,0.73
2024-05-27 17:00:00,17,0,0,5,jambli_gully,mixed,19.22716,72.852165,organized,extortion,3,summer,clear,43.1,48.6,0,0,,,33000,1.0,0.83,0.72,0.71
2024-05-27 17:00:00,17,0,0,5,dahanukarwadi,mixed,19.205928,72.834524,hate,religious_attack,3,summer,clear,43.1,48.6,0,0,,,36000,1.12,0.73,0.61,0.63
2024-05-27 18:00:00,18,0,0,5,Gorai_Depot,transport,19.231242,72.829224,property,theft,2,summer,clear,30.9,57.0,0,0,,,45000,1.35,0.85,0.75,0.7
2024-05-27 18:00:00,18,0,0,5,Kajupada_slum,slum,19.234304,72.867697,violent,aggravated_assault,4,summer,clear,30.9,57.0,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-27 18:00:00,18,0,0,5,jambli_gully,mixed,19.228072,72.850973,property,vehicle_theft,2,summer,clear,30.9,57.0,0,0,,,33000,1.0,0.83,0.72,0.71
2024-05-27 18:00:00,18,0,0,5,thakur_complex_area,mixed,19.209145,72.866751,white_collar,embezzlement,2,summer,clear,30.9,57.0,0,0,,,33500,1.08,0.84,0.73,0.74
2024-05-27 18:00:00,18,0,0,5,Charkop_market,residential,19.215011,72.830635,property,robbery,2,summer,clear,30.9,57.0,0,0,,,32000,0.83,0.77,0.72,0.69
2024-05-27 18:00:00,18,0,0,5,mandapeshwar_road,commercial,19.248112,72.856018,property,vehicle_theft,2,summer,clear,30.9,57.0,0,0,,,37000,1.21,0.86,0.69,0.7
2024-05-27 19:00:00,19,0,0,5,shimpoli_mixed,mixed,19.225676,72.850794,property,theft,2,summer,clear,41.3,57.0,0,0,,,28000,1.1,0.88,0.72,0.75
2024-05-27 19:00:00,19,0,0,5,Kora_Kendra,commercial,19.219768,72.847019,white_collar,money_laundering,2,summer,clear,41.3,57.0,0,0,,,41000,1.24,0.79,0.63,0.63
2024-05-27 19:00:00,19,0,0,5,dahanukarwadi,mixed,19.203077,72.834768,property,robbery,2,summer,clear,41.3,57.0,0,0,,,36000,1.12,0.73,0.61,0.63
2024-05-27 20:00:00,20,0,0,5,Gorai_Depot,transport,19.234328,72.827381,property,vandalism,2,summer,clear,29.2,45.1,0,0,,,45000,1.35,0.85,0.75,0.7
2024-05-27 20:00:00,20,0,0,5,lt_road_commercial,commercial,19.227208,72.849862,victimless,drug_use,1,summer,clear,29.2,45.1,0,0,,,38000,1.25,0.9,0.68,0.65
2024-05-27 20:00:00,20,0,0,5,Kajupada_slum,slum,19.234766,72.87065,violent,homicide,4,summer,clear,29.2,45.1,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-27 20:00:00,20,0,0,5,magathane_commercial,commercial,19.218632,72.863234,property,theft,2,summer,clear,29.2,45.1,0,0,,,40000,1.22,0.75,0.6,0.62
2024-05-27 20:00:00,20,0,0,5,Kora_Kendra,commercial,19.219106,72.845259,property,shoplifting,2,summer,clear,29.2,45.1,0,0,,,41000,1.24,0.79,0.63,0.63
2024-05-27 21:00:00,21,0,0,5,Gorai_Depot,transport,19.231464,72.828319,property,vehicle_theft,2,summer,clear,39.3,65.0,0,0,,,45000,1.35,0.85,0.75,0.7
2024-05-27 21:00:00,21,0,0,5,Kajupada_slum,slum,19.234238,72.870314,violent,sexual_assault,4,summer,clear,39.3,65.0,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-27 21:00:00,21,0,0,5,Kajupada_slum,slum,19.233835,72.869325,property,theft,2,summer,clear,39.3,65.0,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-27 21:00:00,21,0,0,5,dahanukarwadi,mixed,19.207068,72.833501,property,theft,2,summer,clear,39.3,65.0,0,0,,,36000,1.12,0.73,0.61,0.63
2024-05-27 22:00:00,22,0,0,5,mhb_colony,residential,19.233805,72.840121,property,shoplifting,2,summer,clear,31.3,65.2,0,0,,,30000,0.8,0.78,0.75,0.72
2024-05-27 22:00:00,22,0,0,5,mhb_colony,residential,19.232961,72.840347,organized,arms_smuggling,3,summer,clear,31.3,65.2,0,0,,,30000,0.8,0.78,0.75,0.72
2024-05-27 22:00:00,22,0,0,5,magathane_commercial,commercial,19.218607,72.863545,property,robbery,2,summer,clear,31.3,65.2,0,0,,,40000,1.22,0.75,0.6,0.62
2024-05-27 22:00:00,22,0,0,5,magathane_commercial,commercial,19.218974,72.865353,property,burglary,2,summer,clear,31.3,65.2,0,0,,,40000,1.22,0.75,0.6,0.62
2024-05-27 23:00:00,23,0,0,5,chandavarkar_road,commercial,19.231585,72.851653,organized,human_trafficking,3,summer,heatwave,33.1,29.8,0,0,,,36000,1.18,0.89,0.7,0.72
2024-05-27 23:00:00,23,0,0,5,mahavir_nagar,residential,19.210009,72.841296,property,shoplifting,2,summer,heatwave,33.1,29.8,0,0,,,34000,0.88,0.74,0.7,0.68
2024-05-27 23:00:00,23,0,0,5,devipada,slum,19.225675,72.865459,organized,extortion,3,summer,heatwave,33.1,29.8,0,0,,,62000,1.28,0.38,0.18,0.42
2024-05-28 00:00:00,0,1,0,5,Kajupada_slum,slum,19.234156,72.870184,property,robbery,2,summer,clear,36.5,62.0,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-28 00:00:00,0,1,0,5,devipada,slum,19.226215,72.867753,violent,domestic_violence,4,summer,clear,36.5,62.0,0,0,,,62000,1.28,0.38,0.18,0.42
2024-05-28 01:00:00,1,1,0,5,Kajupada_slum,slum,19.235159,72.868375,property,burglary,2,summer,heatwave,41.2,21.8,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-28 02:00:00,2,1,0,5,Babhai_Naka,mixed,19.227493,72.846736,property,vandalism,2,summer,clear,44.3,43.3,0,0,,,25000,1.15,0.9,0.75,0.77
2024-05-28 02:00:00,2,1,0,5,devipada,slum,19.226233,72.866552,property,burglary,2,summer,clear,44.3,43.3,0,0,,,62000,1.28,0.38,0.18,0.42
2024-05-28 02:00:00,2,1,0,5,thakur_complex_area,mixed,19.21101,72.863157,property,robbery,2,summer,clear,44.3,43.3,0,0,,,33500,1.08,0.84,0.73,0.74
2024-05-28 04:00:00,4,1,0,5,Kajupada_slum,slum,19.235657,72.871557,property,robbery,2,summer,heatwave,33.9,22.9,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-28 04:00:00,4,1,0,5,Babhai_Naka,mixed,19.225815,72.844829,property,vehicle_theft,2,summer,heatwave,33.9,22.9,0,0,,,25000,1.15,0.9,0.75,0.77
2024-05-28 04:00:00,4,1,0,5,chikuwadi_commercial,commercial,19.226999,72.838763,hate,religious_attack,3,summer,heatwave,33.9,22.9,0,0,,,44000,1.28,0.82,0.62,0.64
2024-05-28 05:00:00,5,1,0,5,thakur_complex_area,mixed,19.21125,72.862534,property,vandalism,2,summer,clear,35.7,48.0,0,0,,,33500,1.08,0.84,0.73,0.74
2024-05-28 06:00:00,6,1,0,5,Sai_baba_nagar_road,commercial,19.221149,72.849745,property,vandalism,2,summer,heatwave,38.8,17.4,0,0,,,42000,1.2,0.87,0.65,0.68
2024-05-28 06:00:00,6,1,0,5,chandavarkar_road,commercial,19.231439,72.853531,property,shoplifting,2,summer,heatwave,38.8,17.4,0,0,,,36000,1.18,0.89,0.7,0.72
2024-05-28 06:00:00,6,1,0,5,chikuwadi_commercial,commercial,19.230075,72.837369,victimless,illegal_gambling,1,summer,heatwave,38.8,17.4,0,0,,,44000,1.28,0.82,0.62,0.64
2024-05-28 06:00:00,6,1,0,5,govind_nagar,mixed,19.234852,72.853634,white_collar,fraud,2,summer,heatwave,38.8,17.4,0,0,,,35000,1.05,0.76,0.65,0.66
2024-05-28 06:00:00,6,1,0,5,devipada,slum,19.226667,72.86497,victimless,illegal_gambling,1,summer,heatwave,38.8,17.4,0,0,,,62000,1.28,0.38,0.18,0.42
2024-05-28 07:00:00,7,1,0,5,devipada,slum,19.226481,72.867339,property,burglary,2,summer,clear,34.5,67.3,0,0,,,62000,1.28,0.38,0.18,0.42
2024-05-28 08:00:00,8,1,0,5,Kajupada_slum,slum,19.234926,72.86858,violent,kidnapping,4,summer,clear,33.1,69.6,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-28 08:00:00,8,1,0,5,Kora_Kendra,commercial,19.221798,72.845396,victimless,illegal_gambling,1,summer,clear,33.1,69.6,0,0,,,41000,1.24,0.79,0.63,0.63
2024-05-28 08:00:00,8,1,0,5,devipada,slum,19.226334,72.866305,organized,extortion,3,summer,clear,33.1,69.6,0,0,,,62000,1.28,0.38,0.18,0.42
2024-05-28 09:00:00,9,1,0,5,I.C._colony_residential,residential,19.247023,72.850838,property,vandalism,2,summer,heatwave,32.9,20.7,0,0,,,32000,0.85,0.82,0.8,0.78
2024-05-28 09:00:00,9,1,0,5,Kajupada_slum,slum,19.235405,72.871238,organized,extortion,3,summer,heatwave,32.9,20.7,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-28 11:00:00,11,1,0,5,Eksar_mixed,mixed,19.24163,72.842093,property,robbery,2,summer,clear,42.8,47.0,0,0,,,26000,0.95,0.85,0.7,0.73
2024-05-28 11:00:00,11,1,0,5,govind_nagar,mixed,19.234585,72.853328,property,robbery,2,summer,clear,42.8,47.0,0,0,,,35000,1.05,0.76,0.65,0.66
2024-05-28 12:00:00,12,1,0,5,lt_road_commercial,commercial,19.228024,72.853512,property,burglary,2,summer,clear,35.5,41.4,1,0,,,38000,1.25,0.9,0.68,0.65
2024-05-28 12:00:00,12,1,0,5,Kajupada_slum,slum,19.234908,72.869871,property,vandalism,2,summer,clear,35.5,41.4,1,0,,,65000,1.3,0.35,0.15,0.4
2024-05-28 12:00:00,12,1,0,5,devipada,slum,19.223586,72.866297,victimless,public_intoxication,1,summer,clear,35.5,41.4,1,0,,,62000,1.28,0.38,0.18,0.42
2024-05-28 12:00:00,12,1,0,5,mandapeshwar_road,commercial,19.245718,72.854315,white_collar,forgery,2,summer,clear,35.5,41.4,1,0,,,37000,1.21,0.86,0.69,0.7
2024-05-28 13:00:00,13,1,0,5,Eksar_mixed,mixed,19.240787,72.84306,property,robbery,2,summer,clear,41.0,45.8,0,0,,,26000,0.95,0.85,0.7,0.73
2024-05-28 13:00:00,13,1,0,5,Poisar_mixed,mixed,19.211952,72.853751,property,shoplifting,2,summer,clear,41.0,45.8,0,0,,,27000,1.05,0.86,0.71,0.72
2024-05-28 14:00:00,14,1,0,5,jambli_gully,mixed,19.227175,72.854364,property,shoplifting,2,summer,clear,35.9,40.4,0,0,,,33000,1.0,0.83,0.72,0.71
2024-05-28 14:00:00,14,1,0,5,jambli_gully,mixed,19.224693,72.852771,property,burglary,2,summer,clear,35.9,40.4,0,0,,,33000,1.0,0.83,0.72,0.71
2024-05-28 14:00:00,14,1,0,5,magathane_commercial,commercial,19.220213,72.865437,property,vandalism,2,summer,clear,35.9,40.4,0,0,,,40000,1.22,0.75,0.6,0.62
2024-05-28 14:00:00,14,1,0,5,chikuwadi_commercial,commercial,19.229124,72.840726,property,vandalism,2,summer,clear,35.9,40.4,0,0,,,44000,1.28,0.82,0.62,0.64
2024-05-28 16:00:00,16,1,0,5,shimpoli_mixed,mixed,19.224869,72.85182,property,robbery,2,summer,heatwave,39.1,21.6,0,0,,,28000,1.1,0.88,0.72,0.75
2024-05-28 16:00:00,16,1,0,5,jambli_gully,mixed,19.226239,72.853306,property,shoplifting,2,summer,heatwave,39.1,21.6,0,0,,,33000,1.0,0.83,0.72,0.71
2024-05-28 16:00:00,16,1,0,5,Babhai_Naka,mixed,19.227472,72.845203,property,vandalism,2,summer,heatwave,39.1,21.6,0,0,,,25000,1.15,0.9,0.75,0.77
2024-05-28 17:00:00,17,1,0,5,Gorai_Depot,transport,19.234558,72.831344,property,shoplifting,2,summer,clear,28.3,42.3,0,0,,,45000,1.35,0.85,0.75,0.7
2024-05-28 17:00:00,17,1,0,5,Sai_baba_nagar_road,commercial,19.218552,72.849668,property,theft,2,summer,clear,28.3,42.3,0,0,,,42000,1.2,0.87,0.65,0.68
2024-05-28 18:00:00,18,1,0,5,chandavarkar_road,commercial,19.230385,72.853841,victimless,public_intoxication,1,summer,clear,41.6,64.3,0,0,,,36000,1.18,0.89,0.7,0.72
2024-05-28 18:00:00,18,1,0,5,govind_nagar,mixed,19.235837,72.853797,white_collar,identity_theft,2,summer,clear,41.6,64.3,0,0,,,35000,1.05,0.76,0.65,0.66
2024-05-28 18:00:00,18,1,0,5,sodawala_lane,commercial,19.235874,72.854267,victimless,drug_use,1,summer,clear,41.6,64.3,0,0,,,39000,1.19,0.81,0.64,0.65
2024-05-28 19:00:00,19,1,0,5,Kajupada_slum,slum,19.234733,72.869171,property,vehicle_theft,2,summer,rain,29.4,93.9,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-28 19:00:00,19,1,0,5,Sai_baba_nagar_road,commercial,19.220226,72.848718,property,theft,2,summer,rain,29.4,93.9,0,0,,,42000,1.2,0.87,0.65,0.68
2024-05-28 20:00:00,20,1,0,5,Gorai_Depot,transport,19.230477,72.829801,property,theft,2,summer,clear,27.9,61.6,0,0,,,45000,1.35,0.85,0.75,0.7
2024-05-28 20:00:00,20,1,0,5,mahavir_nagar,residential,19.210086,72.840942,property,theft,2,summer,clear,27.9,61.6,0,0,,,34000,0.88,0.74,0.7,0.68
2024-05-28 20:00:00,20,1,0,5,sodawala_lane,commercial,19.236548,72.854474,property,vandalism,2,summer,clear,27.9,61.6,0,0,,,39000,1.19,0.81,0.64,0.65
2024-05-28 21:00:00,21,1,0,5,Kajupada_slum,slum,19.235537,72.870247,property,theft,2,summer,clear,34.6,56.7,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-28 21:00:00,21,1,0,5,chandavarkar_road,commercial,19.232686,72.85176,victimless,drug_use,1,summer,clear,34.6,56.7,0,0,,,36000,1.18,0.89,0.7,0.72
2024-05-28 21:00:00,21,1,0,5,sky_city_oberoi,residential,19.22315,72.86388,property,burglary,2,summer,clear,34.6,56.7,0,0,,,31000,0.82,0.81,0.78,0.76
2024-05-28 22:00:00,22,1,0,5,chikuwadi_commercial,commercial,19.230132,72.839437,victimless,public_intoxication,1,summer,clear,32.8,51.3,0,0,,,44000,1.28,0.82,0.62,0.64
2024-05-28 23:00:00,23,1,0,5,Kajupada_slum,slum,19.235303,72.870335,property,shoplifting,2,summer,clear,32.1,61.2,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-28 23:00:00,23,1,0,5,Babhai_Naka,mixed,19.227704,72.844081,property,burglary,2,summer,clear,32.1,61.2,0,0,,,25000,1.15,0.9,0.75,0.77
2024-05-28 23:00:00,23,1,0,5,devipada,slum,19.226276,72.865432,property,vehicle_theft,2,summer,clear,32.1,61.2,0,0,,,62000,1.28,0.38,0.18,0.42
2024-05-29 01:00:00,1,2,0,5,Sai_baba_nagar_road,commercial,19.220702,72.850078,property,robbery,2,summer,clear,26.3,66.4,0,0,,,42000,1.2,0.87,0.65,0.68
2024-05-29 01:00:00,1,2,0,5,sodawala_lane,commercial,19.236938,72.853552,property,vehicle_theft,2,summer,clear,26.3,66.4,0,0,,,39000,1.19,0.81,0.64,0.65
2024-05-29 02:00:00,2,2,0,5,Gorai_Depot,transport,19.233312,72.82992,organized,drug_trafficking,3,summer,rain,38.3,94.0,0,0,,,45000,1.35,0.85,0.75,0.7
2024-05-29 02:00:00,2,2,0,5,Sai_baba_nagar_road,commercial,19.221096,72.848116,property,vehicle_theft,2,summer,rain,38.3,94.0,0,0,,,42000,1.2,0.87,0.65,0.68
2024-05-29 03:00:00,3,2,0,5,Gorai_Depot,transport,19.232123,72.829711,victimless,public_intoxication,1,summer,clear,40.4,50.7,1,0,,,45000,1.35,0.85,0.75,0.7
2024-05-29 03:00:00,3,2,0,5,mahavir_nagar,residential,19.211828,72.839634,property,robbery,2,summer,clear,40.4,50.7,1,0,,,34000,0.88,0.74,0.7,0.68
2024-05-29 03:00:00,3,2,0,5,mahavir_nagar,residential,19.212148,72.841098,property,vehicle_theft,2,summer,clear,40.4,50.7,1,0,,,34000,0.88,0.74,0.7,0.68
2024-05-29 03:00:00,3,2,0,5,mahavir_nagar,residential,19.210274,72.841776,property,vehicle_theft,2,summer,clear,40.4,50.7,1,0,,,34000,0.88,0.74,0.7,0.68
2024-05-29 04:00:00,4,2,0,5,Kajupada_slum,slum,19.234411,72.868787,victimless,public_intoxication,1,summer,clear,33.5,58.9,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-29 04:00:00,4,2,0,5,Kajupada_slum,slum,19.234249,72.867957,victimless,illegal_gambling,1,summer,clear,33.5,58.9,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-29 04:00:00,4,2,0,5,chikuwadi_commercial,commercial,19.228773,72.838978,hate,religious_attack,3,summer,clear,33.5,58.9,0,0,,,44000,1.28,0.82,0.62,0.64
2024-05-29 04:00:00,4,2,0,5,Kora_Kendra,commercial,19.221994,72.846983,property,theft,2,summer,clear,33.5,58.9,0,0,,,41000,1.24,0.79,0.63,0.63
2024-05-29 04:00:00,4,2,0,5,Charkop_market,residential,19.213892,72.829482,white_collar,embezzlement,2,summer,clear,33.5,58.9,0,0,,,32000,0.83,0.77,0.72,0.69
2024-05-29 05:00:00,5,2,0,5,devipada,slum,19.224715,72.86694,property,vehicle_theft,2,summer,heatwave,43.7,23.5,0,0,,,62000,1.28,0.38,0.18,0.42
2024-05-29 07:00:00,7,2,0,5,devipada,slum,19.225039,72.867486,property,theft,2,summer,heatwave,40.1,29.9,0,0,,,62000,1.28,0.38,0.18,0.42
2024-05-29 08:00:00,8,2,0,5,chandavarkar_road,commercial,19.230153,72.853191,property,theft,2,summer,clear,42.8,40.4,0,0,,,36000,1.18,0.89,0.7,0.72
2024-05-29 10:00:00,10,2,0,5,lt_road_commercial,commercial,19.227458,72.850663,property,vandalism,2,summer,clear,29.8,49.3,0,0,,,38000,1.25,0.9,0.68,0.65
2024-05-29 10:00:00,10,2,0,5,I.C._colony_residential,residential,19.249144,72.849122,white_collar,fraud,2,summer,clear,29.8,49.3,0,0,,,32000,0.85,0.82,0.8,0.78
2024-05-29 11:00:00,11,2,0,5,Kajupada_slum,slum,19.236036,72.870673,property,robbery,2,summer,clear,37.7,46.0,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-29 11:00:00,11,2,0,5,Eksar_mixed,mixed,19.239365,72.844565,property,shoplifting,2,summer,clear,37.7,46.0,0,0,,,26000,0.95,0.85,0.7,0.73
2024-05-29 11:00:00,11,2,0,5,daulat_nagar,residential,19.234809,72.860279,organized,arms_smuggling,3,summer,clear,37.7,46.0,0,0,,,30000,0.79,0.78,0.73,0.7
2024-05-29 13:00:00,13,2,0,5,devipada,slum,19.226881,72.866474,property,burglary,2,summer,clear,40.8,60.7,0,0,,,62000,1.28,0.38,0.18,0.42
2024-05-29 14:00:00,14,2,0,5,LIC_COLONY,residential,19.244003,72.850505,property,robbery,2,summer,clear,27.4,66.7,0,0,,,30500,0.84,0.82,0.77,0.75
2024-05-29 15:00:00,15,2,0,5,lt_road_commercial,commercial,19.228147,72.851212,property,burglary,2,summer,clear,42.5,50.4,0,0,,,38000,1.25,0.9,0.68,0.65
2024-05-29 15:00:00,15,2,0,5,Eksar_mixed,mixed,19.239641,72.845252,violent,kidnapping,4,summer,clear,42.5,50.4,0,0,,,26000,0.95,0.85,0.7,0.73
2024-05-29 15:00:00,15,2,0,5,Eksar_mixed,mixed,19.239511,72.844869,property,vandalism,2,summer,clear,42.5,50.4,0,0,,,26000,0.95,0.85,0.7,0.73
2024-05-29 15:00:00,15,2,0,5,chikuwadi_commercial,commercial,19.229767,72.838551,property,theft,2,summer,clear,42.5,50.4,0,0,,,44000,1.28,0.82,0.62,0.64
2024-05-29 15:00:00,15,2,0,5,dahanukarwadi,mixed,19.204498,72.835627,property,vehicle_theft,2,summer,clear,42.5,50.4,0,0,,,36000,1.12,0.73,0.61,0.63
2024-05-29 16:00:00,16,2,0,5,Kajupada_slum,slum,19.234673,72.870361,property,robbery,2,summer,clear,31.6,65.9,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-29 16:00:00,16,2,0,5,Kajupada_slum,slum,19.236034,72.870857,victimless,public_intoxication,1,summer,clear,31.6,65.9,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-29 16:00:00,16,2,0,5,Kajupada_slum,slum,19.235171,72.870314,victimless,public_intoxication,1,summer,clear,31.6,65.9,0,0,,,65000,1.3,0.35,0.15,0.4
2024-05-29 16:00:00,16,2,0,5,devipada,slum,19.226887,72.864854,victimless,public_intoxication,1,summer,clear,31.6,65.9,0,0,,,62000,1.28,0.38,0.18,0.42
2024-05-29 16:00:00,16,2,0,5,devipada,slum,19.224818,72.866569,hate,caste_based_attack,3,summer,clear,31.6,65.9,0,0,,,62000,1.28,0.38,0.18,0.42
2024-05-29 16:00:00,16,2,0,5,dahanukarwadi,mixed,19.204228,72.836575,property,burglary,2,summer,clear,31.6,65.9,0,0,,,36000,1.12,0.73,0.61,0.63
2024-05-29 17:00:00,17,2,0,5,Gorai_Depot,transport,19.234209,72.827539,violent,aggravated_assault,4,summer,clear,26.6,59.3,0,0,,,45000,1.35,0.85,0.75,0.7
2024-05-29 17:00:00,17,2,0,5,mandapeshwar_road,commercial,19.246311,72.854988,property,shoplifting,2,summer,clear,26.6,59.3,0,0,,,37000,1.21,0.86,0.69,0.7
2024-05-29 18:00:00,18,2,0,5,mahavir_nagar,residential,19.21076,72.839975,victimless,drug_use,1,summer,clear,33.1,46.3,0,0,,,34000,0.88,0.74,0.7,0.68
2024-05-29 18:00:00,18,2,0,5,satya_nagar,residential,19.216053,72.841024,property,burglary,2,summer,clear,33.1,46.3,0,0,,,31500,0.81,0.79,0.74,0.71
2024-05-29 18:00:00,18,2,0,5,dahanukarwadi,mixed,19.206848,72.832629,property,vehicle_theft,2,summer,clear,33.1,46.3,0,0,,,36000,1.12,0.73,0.61,0.63
2024-05-29 19:00:00,19,2,0,5,chandavarkar_road,commercial,19.231017,72.854087,property,vehicle_theft,2,summer,clear,37.1,56.7,0,0,,,36000,1.18,0.89,0.7,0.72
2024-05-29 20:00:00,20,2,0,5,lt_road_commercial,commercial,19.227566,72.852331,property,vandalism,2,summer,clear,45.0,66.4,0,0,,,38000,1.25,0.9,0.68,0.65
